Title;Rule ID;Group ID;Profiles;Value
Ensure ip6tables default deny firewall policy;xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.1_Ensure_ip6tables_default_deny_firewall_policy;xccdf_org.cisecurity.benchmarks_group_3.4.4.2_Configure_IPv6__ip6tables;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*Chain\s+OUTPUT\s+\(policy (DROP|REJECT)\)(\s+.*)?$
Ensure ip6tables loopback traffic is configured;xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.2_Ensure_ip6tables_loopback_traffic_is_configured;xccdf_org.cisecurity.benchmarks_group_3.4.4.2_Configure_IPv6__ip6tables;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure ip6tables outbound and established connections are configured;xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.3_Ensure_ip6tables_outbound_and_established_connections_are_configured;xccdf_org.cisecurity.benchmarks_group_3.4.4.2_Configure_IPv6__ip6tables;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure ip6tables firewall rules exist for all open ports;xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.4_Ensure_ip6tables_firewall_rules_exist_for_all_open_ports;xccdf_org.cisecurity.benchmarks_group_3.4.4.2_Configure_IPv6__ip6tables;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure ip6tables is enabled and active;xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.5_Ensure_ip6tables_is_enabled_and_active;xccdf_org.cisecurity.benchmarks_group_3.4.4.2_Configure_IPv6__ip6tables;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;active
Ensure auditd is installed;xccdf_org.cisecurity.benchmarks_rule_4.1.1.1_Ensure_auditd_is_installed;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure auditd service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.2_Ensure_auditd_service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;enabled
Ensure auditing for processes that start prior to auditd is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.3_Ensure_auditing_for_processes_that_start_prior_to_auditd_is_enabled;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure audit_backlog_limit is sufficient;xccdf_org.cisecurity.benchmarks_rule_4.1.1.4_Ensure_audit_backlog_limit_is_sufficient;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure audit log storage size is configured;xccdf_org.cisecurity.benchmarks_rule_4.1.2.1_Ensure_audit_log_storage_size_is_configured;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure audit logs are not automatically deleted;xccdf_org.cisecurity.benchmarks_rule_4.1.2.2_Ensure_audit_logs_are_not_automatically_deleted;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure system is disabled when audit logs are full;xccdf_org.cisecurity.benchmarks_rule_4.1.2.3_Ensure_system_is_disabled_when_audit_logs_are_full;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure changes to system administration scope (sudoers) is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.3_Ensure_changes_to_system_administration_scope_sudoers_is_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/etc\/sudoers\.d\/?\s+-p\s+wa\s+-k\s+\H+(\h+.*)?$
Ensure login and logout events are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.4_Ensure_login_and_logout_events_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/var\/run\/faillock\/?\s+-p\s+wa\s+-k\s+\S+
Ensure session initiation information is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.5_Ensure_session_initiation_information_is_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/var\/log\/wtmp\/?\s+-p\s+wa\s+-k\s+\H+(\h+.*)?$
Ensure events that modify date and time information are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.6_Ensure_events_that_modify_date_and_time_information_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^-a\s+(always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+clock_settime\s+-F\s+key=\S+ *$
Ensure events that modify the system's Mandatory Access Controls are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.7_Ensure_events_that_modify_the_systems_Mandatory_Access_Controls_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/usr\/share\/selinux\/?\s+-p\s+wa\s+-k\s+\S+
Ensure events that modify the system's network environment are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.8_Ensure_events_that_modify_the_systems_network_environment_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(sethostname,setdomainname|setdomainname,sethostname)\s+-F\s+key=\S+\b *$
Ensure discretionary access control permission modification events are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.9_Ensure_discretionary_access_control_permission_modification_events_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(?!(?:\2|\3))(chmod[,\s]|fchmod[,\s]|fchmodat[,\s])(?!(?:\1|\3))(chmod[,\s]|fchmod[,\s]|fchmodat[,\s])(?!(?:\1|\2))(chmod[,\s]|fchmod[,\s]|fchmodat[,\s])-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure unsuccessful unauthorized file access attempts are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.10_Ensure_unsuccessful_unauthorized_file_access_attempts_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(?!(?:\2|\3|\4|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\3|\4|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\2|\4|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\2|\3|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\2|\3|\4))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])-F\s+exit=-EPERM\s+-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure events that modify user/group information are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.11_Ensure_events_that_modify_usergroup_information_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^-w \/etc\/shadow -p wa -k \S+ *$
Ensure successful file system mounts are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.12_Ensure_successful_file_system_mounts_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+mount\s+-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure use of privileged commands is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.13_Ensure_use_of_privileged_commands_is_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure file deletion events by users are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.14_Ensure_file_deletion_events_by_users_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(?!(?:\2|\3|\4))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])(?!(?:\1|\3|\4))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])(?!(?:\1|\2|\4))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])(?!(?:\1|\2|\3))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure kernel module loading and unloading is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.15_Ensure_kernel_module_loading_and_unloading_is_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(always,exit|exit,always)\s+-F\s+arch=b64\s+(-S\s+init_module\s+-S\s+delete_module|-S\s+delete_module\s+-S\s+init_module)\s+-k\s+\H+(\h+.*)?$
Ensure system administrator actions (sudolog) are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.16_Ensure_system_administrator_actions_sudolog_are_collected;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;
Ensure the audit configuration is immutable;xccdf_org.cisecurity.benchmarks_rule_4.1.17_Ensure_the_audit_configuration_is_immutable;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 2 - Server, Level 2 - Workstation;^\s*-e\s+2\b
Ensure rsyslog is installed;xccdf_org.cisecurity.benchmarks_rule_4.2.1.1_Ensure_rsyslog_is_installed;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure rsyslog Service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.2.1.2_Ensure_rsyslog_Service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;enabled
Ensure rsyslog default file permissions configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.3_Ensure_rsyslog_default_file_permissions_configured;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure logging is configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.4_Ensure_logging_is_configured;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure rsyslog is configured to send logs to a remote log host;xccdf_org.cisecurity.benchmarks_rule_4.2.1.5_Ensure_rsyslog_is_configured_to_send_logs_to_a_remote_log_host;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure remote rsyslog messages are only accepted on designated log hosts.;xccdf_org.cisecurity.benchmarks_rule_4.2.1.6_Ensure_remote_rsyslog_messages_are_only_accepted_on_designated_log_hosts.;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to send logs to rsyslog;xccdf_org.cisecurity.benchmarks_rule_4.2.2.1_Ensure_journald_is_configured_to_send_logs_to_rsyslog;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to compress large log files;xccdf_org.cisecurity.benchmarks_rule_4.2.2.2_Ensure_journald_is_configured_to_compress_large_log_files;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to write logfiles to persistent disk;xccdf_org.cisecurity.benchmarks_rule_4.2.2.3_Ensure_journald_is_configured_to_write_logfiles_to_persistent_disk;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on all logfiles are configured;xccdf_org.cisecurity.benchmarks_rule_4.2.3_Ensure_permissions_on_all_logfiles_are_configured;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure logrotate is configured;xccdf_org.cisecurity.benchmarks_rule_4.3_Ensure_logrotate_is_configured;xccdf_org.cisecurity.benchmarks_group_4_Logging_and_Auditing;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure auditd is installed;xccdf_org.cisecurity.benchmarks_rule_4.1.1.1_Ensure_auditd_is_installed;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure auditd service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.2_Ensure_auditd_service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;enabled
Ensure auditing for processes that start prior to auditd is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.3_Ensure_auditing_for_processes_that_start_prior_to_auditd_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure audit_backlog_limit is sufficient;xccdf_org.cisecurity.benchmarks_rule_4.1.1.4_Ensure_audit_backlog_limit_is_sufficient;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure audit log storage size is configured;xccdf_org.cisecurity.benchmarks_rule_4.1.2.1_Ensure_audit_log_storage_size_is_configured;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure audit logs are not automatically deleted;xccdf_org.cisecurity.benchmarks_rule_4.1.2.2_Ensure_audit_logs_are_not_automatically_deleted;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure system is disabled when audit logs are full;xccdf_org.cisecurity.benchmarks_rule_4.1.2.3_Ensure_system_is_disabled_when_audit_logs_are_full;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure changes to system administration scope (sudoers) is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.3_Ensure_changes_to_system_administration_scope_sudoers_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/etc\/sudoers\.d\/?\s+-p\s+wa\s+-k\s+\H+(\h+.*)?$
Ensure login and logout events are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.4_Ensure_login_and_logout_events_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/var\/run\/faillock\/?\s+-p\s+wa\s+-k\s+\S+
Ensure session initiation information is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.5_Ensure_session_initiation_information_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/var\/log\/wtmp\/?\s+-p\s+wa\s+-k\s+\H+(\h+.*)?$
Ensure events that modify date and time information are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.6_Ensure_events_that_modify_date_and_time_information_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^-a\s+(always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+clock_settime\s+-F\s+key=\S+ *$
Ensure events that modify the system's Mandatory Access Controls are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.7_Ensure_events_that_modify_the_systems_Mandatory_Access_Controls_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-w\s+\/usr\/share\/selinux\/?\s+-p\s+wa\s+-k\s+\S+
Ensure events that modify the system's network environment are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.8_Ensure_events_that_modify_the_systems_network_environment_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(sethostname,setdomainname|setdomainname,sethostname)\s+-F\s+key=\S+\b *$
Ensure discretionary access control permission modification events are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.9_Ensure_discretionary_access_control_permission_modification_events_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(?!(?:\2|\3))(chmod[,\s]|fchmod[,\s]|fchmodat[,\s])(?!(?:\1|\3))(chmod[,\s]|fchmod[,\s]|fchmodat[,\s])(?!(?:\1|\2))(chmod[,\s]|fchmod[,\s]|fchmodat[,\s])-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure unsuccessful unauthorized file access attempts are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.10_Ensure_unsuccessful_unauthorized_file_access_attempts_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(?!(?:\2|\3|\4|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\3|\4|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\2|\4|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\2|\3|\5))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])(?!(?:\1|\2|\3|\4))(open[,\s]|creat[,\s]|truncate[,\s]|ftruncate[,\s]|openat[,\s])-F\s+exit=-EPERM\s+-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure events that modify user/group information are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.11_Ensure_events_that_modify_usergroup_information_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^-w \/etc\/shadow -p wa -k \S+ *$
Ensure successful file system mounts are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.12_Ensure_successful_file_system_mounts_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+mount\s+-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure use of privileged commands is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.13_Ensure_use_of_privileged_commands_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure file deletion events by users are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.14_Ensure_file_deletion_events_by_users_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b64\s+-S\s+(?!(?:\2|\3|\4))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])(?!(?:\1|\3|\4))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])(?!(?:\1|\2|\4))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])(?!(?:\1|\2|\3))(unlink[,\s]|rename[,\s]|unlinkat[,\s]|renameat[,\s])-F\s+auid>=1000\s+-F\s+auid!=-1\s+-F\s+key=\S+ *$
Ensure kernel module loading and unloading is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.15_Ensure_kernel_module_loading_and_unloading_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-a\s+(always,exit|exit,always)\s+-F\s+arch=b64\s+(-S\s+init_module\s+-S\s+delete_module|-S\s+delete_module\s+-S\s+init_module)\s+-k\s+\H+(\h+.*)?$
Ensure system administrator actions (sudolog) are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.16_Ensure_system_administrator_actions_sudolog_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;
Ensure the audit configuration is immutable;xccdf_org.cisecurity.benchmarks_rule_4.1.17_Ensure_the_audit_configuration_is_immutable;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;^\s*-e\s+2\b
Ensure auditd is installed;xccdf_org.cisecurity.benchmarks_rule_4.1.1.1_Ensure_auditd_is_installed;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;
Ensure auditd service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.2_Ensure_auditd_service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;enabled
Ensure auditing for processes that start prior to auditd is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.3_Ensure_auditing_for_processes_that_start_prior_to_auditd_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;
Ensure audit_backlog_limit is sufficient;xccdf_org.cisecurity.benchmarks_rule_4.1.1.4_Ensure_audit_backlog_limit_is_sufficient;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;
Ensure audit log storage size is configured;xccdf_org.cisecurity.benchmarks_rule_4.1.2.1_Ensure_audit_log_storage_size_is_configured;xccdf_org.cisecurity.benchmarks_group_4.1.2_Configure_Data_Retention;Level 2 - Server, Level 2 - Workstation;
Ensure audit logs are not automatically deleted;xccdf_org.cisecurity.benchmarks_rule_4.1.2.2_Ensure_audit_logs_are_not_automatically_deleted;xccdf_org.cisecurity.benchmarks_group_4.1.2_Configure_Data_Retention;Level 2 - Server, Level 2 - Workstation;
Ensure system is disabled when audit logs are full;xccdf_org.cisecurity.benchmarks_rule_4.1.2.3_Ensure_system_is_disabled_when_audit_logs_are_full;xccdf_org.cisecurity.benchmarks_group_4.1.2_Configure_Data_Retention;Level 2 - Server, Level 2 - Workstation;
Ensure rsyslog is installed;xccdf_org.cisecurity.benchmarks_rule_4.2.1.1_Ensure_rsyslog_is_installed;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure rsyslog Service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.2.1.2_Ensure_rsyslog_Service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;enabled
Ensure rsyslog default file permissions configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.3_Ensure_rsyslog_default_file_permissions_configured;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure logging is configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.4_Ensure_logging_is_configured;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure rsyslog is configured to send logs to a remote log host;xccdf_org.cisecurity.benchmarks_rule_4.2.1.5_Ensure_rsyslog_is_configured_to_send_logs_to_a_remote_log_host;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure remote rsyslog messages are only accepted on designated log hosts.;xccdf_org.cisecurity.benchmarks_rule_4.2.1.6_Ensure_remote_rsyslog_messages_are_only_accepted_on_designated_log_hosts.;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to send logs to rsyslog;xccdf_org.cisecurity.benchmarks_rule_4.2.2.1_Ensure_journald_is_configured_to_send_logs_to_rsyslog;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to compress large log files;xccdf_org.cisecurity.benchmarks_rule_4.2.2.2_Ensure_journald_is_configured_to_compress_large_log_files;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to write logfiles to persistent disk;xccdf_org.cisecurity.benchmarks_rule_4.2.2.3_Ensure_journald_is_configured_to_write_logfiles_to_persistent_disk;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on all logfiles are configured;xccdf_org.cisecurity.benchmarks_rule_4.2.3_Ensure_permissions_on_all_logfiles_are_configured;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure rsyslog is installed;xccdf_org.cisecurity.benchmarks_rule_4.2.1.1_Ensure_rsyslog_is_installed;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure rsyslog Service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.2.1.2_Ensure_rsyslog_Service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;enabled
Ensure rsyslog default file permissions configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.3_Ensure_rsyslog_default_file_permissions_configured;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure logging is configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.4_Ensure_logging_is_configured;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
