Title,Rule ID,Group ID
Ensure password creation requirements are configured,xccdf_org.cisecurity.benchmarks_rule_5.4.1_Ensure_password_creation_requirements_are_configured,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure lockout for failed password attempts is configured,xccdf_org.cisecurity.benchmarks_rule_5.4.2_Ensure_lockout_for_failed_password_attempts_is_configured,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure password reuse is limited,xccdf_org.cisecurity.benchmarks_rule_5.4.3_Ensure_password_reuse_is_limited,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure password hashing algorithm is SHA-512,xccdf_org.cisecurity.benchmarks_rule_5.4.4_Ensure_password_hashing_algorithm_is_SHA-512,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure password expiration is 365 days or less,xccdf_org.cisecurity.benchmarks_rule_5.5.1.1_Ensure_password_expiration_is_365_days_or_less,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure minimum days between password changes is 7 or more,xccdf_org.cisecurity.benchmarks_rule_5.5.1.2_Ensure_minimum_days_between_password_changes_is_7_or_more,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure password expiration warning days is 7 or more,xccdf_org.cisecurity.benchmarks_rule_5.5.1.3_Ensure_password_expiration_warning_days_is_7_or_more,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure inactive password lock is 30 days or less,xccdf_org.cisecurity.benchmarks_rule_5.5.1.4_Ensure_inactive_password_lock_is_30_days_or_less,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure all users last password change date is in the past,xccdf_org.cisecurity.benchmarks_rule_5.5.1.5_Ensure_all_users_last_password_change_date_is_in_the_past,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure system accounts are secured,xccdf_org.cisecurity.benchmarks_rule_5.5.2_Ensure_system_accounts_are_secured,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure default user shell timeout is 900 seconds or less,xccdf_org.cisecurity.benchmarks_rule_5.5.3_Ensure_default_user_shell_timeout_is_900_seconds_or_less,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure default group for the root account is GID 0,xccdf_org.cisecurity.benchmarks_rule_5.5.4_Ensure_default_group_for_the_root_account_is_GID_0,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure default user umask is 027 or more restrictive,xccdf_org.cisecurity.benchmarks_rule_5.5.5_Ensure_default_user_umask_is_027_or_more_restrictive,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure root login is restricted to system console,xccdf_org.cisecurity.benchmarks_rule_5.6_Ensure_root_login_is_restricted_to_system_console,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure access to the su command is restricted,xccdf_org.cisecurity.benchmarks_rule_5.7_Ensure_access_to_the_su_command_is_restricted,xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization
Ensure cron daemon is enabled,xccdf_org.cisecurity.benchmarks_rule_5.1.1_Ensure_cron_daemon_is_enabled,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure permissions on /etc/crontab are configured,xccdf_org.cisecurity.benchmarks_rule_5.1.2_Ensure_permissions_on_etccrontab_are_configured,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure permissions on /etc/cron.hourly are configured,xccdf_org.cisecurity.benchmarks_rule_5.1.3_Ensure_permissions_on_etccron.hourly_are_configured,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure permissions on /etc/cron.daily are configured,xccdf_org.cisecurity.benchmarks_rule_5.1.4_Ensure_permissions_on_etccron.daily_are_configured,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure permissions on /etc/cron.weekly are configured,xccdf_org.cisecurity.benchmarks_rule_5.1.5_Ensure_permissions_on_etccron.weekly_are_configured,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure permissions on /etc/cron.monthly are configured,xccdf_org.cisecurity.benchmarks_rule_5.1.6_Ensure_permissions_on_etccron.monthly_are_configured,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure permissions on /etc/cron.d are configured,xccdf_org.cisecurity.benchmarks_rule_5.1.7_Ensure_permissions_on_etccron.d_are_configured,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure at/cron is restricted to authorized users,xccdf_org.cisecurity.benchmarks_rule_5.1.8_Ensure_atcron_is_restricted_to_authorized_users,xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron
Ensure permissions on /etc/ssh/sshd_config are configured,xccdf_org.cisecurity.benchmarks_rule_5.2.1_Ensure_permissions_on_etcsshsshd_config_are_configured,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH access is limited,xccdf_org.cisecurity.benchmarks_rule_5.2.2_Ensure_SSH_access_is_limited,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure permissions on SSH private host key files are configured,xccdf_org.cisecurity.benchmarks_rule_5.2.3_Ensure_permissions_on_SSH_private_host_key_files_are_configured,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure permissions on SSH public host key files are configured,xccdf_org.cisecurity.benchmarks_rule_5.2.4_Ensure_permissions_on_SSH_public_host_key_files_are_configured,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH LogLevel is appropriate,xccdf_org.cisecurity.benchmarks_rule_5.2.5_Ensure_SSH_LogLevel_is_appropriate,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH X11 forwarding is disabled,xccdf_org.cisecurity.benchmarks_rule_5.2.6_Ensure_SSH_X11_forwarding_is_disabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH MaxAuthTries is set to 4 or less,xccdf_org.cisecurity.benchmarks_rule_5.2.7_Ensure_SSH_MaxAuthTries_is_set_to_4_or_less,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH IgnoreRhosts is enabled,xccdf_org.cisecurity.benchmarks_rule_5.2.8_Ensure_SSH_IgnoreRhosts_is_enabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH HostbasedAuthentication is disabled,xccdf_org.cisecurity.benchmarks_rule_5.2.9_Ensure_SSH_HostbasedAuthentication_is_disabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH root login is disabled,xccdf_org.cisecurity.benchmarks_rule_5.2.10_Ensure_SSH_root_login_is_disabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH PermitEmptyPasswords is disabled,xccdf_org.cisecurity.benchmarks_rule_5.2.11_Ensure_SSH_PermitEmptyPasswords_is_disabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH PermitUserEnvironment is disabled,xccdf_org.cisecurity.benchmarks_rule_5.2.12_Ensure_SSH_PermitUserEnvironment_is_disabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH Idle Timeout Interval is configured,xccdf_org.cisecurity.benchmarks_rule_5.2.13_Ensure_SSH_Idle_Timeout_Interval_is_configured,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH LoginGraceTime is set to one minute or less,xccdf_org.cisecurity.benchmarks_rule_5.2.14_Ensure_SSH_LoginGraceTime_is_set_to_one_minute_or_less,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH warning banner is configured,xccdf_org.cisecurity.benchmarks_rule_5.2.15_Ensure_SSH_warning_banner_is_configured,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH PAM is enabled,xccdf_org.cisecurity.benchmarks_rule_5.2.16_Ensure_SSH_PAM_is_enabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH AllowTcpForwarding is disabled,xccdf_org.cisecurity.benchmarks_rule_5.2.17_Ensure_SSH_AllowTcpForwarding_is_disabled,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH MaxStartups is configured,xccdf_org.cisecurity.benchmarks_rule_5.2.18_Ensure_SSH_MaxStartups_is_configured,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure SSH MaxSessions is set to 4 or less,xccdf_org.cisecurity.benchmarks_rule_5.2.19_Ensure_SSH_MaxSessions_is_set_to_4_or_less,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Ensure system-wide crypto policy is not over-ridden,xccdf_org.cisecurity.benchmarks_rule_5.2.20_Ensure_system-wide_crypto_policy_is_not_over-ridden,xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration
Create custom authselect profile,xccdf_org.cisecurity.benchmarks_rule_5.3.1_Create_custom_authselect_profile,xccdf_org.cisecurity.benchmarks_group_5.3_Configure_authselect
Select authselect profile,xccdf_org.cisecurity.benchmarks_rule_5.3.2_Select_authselect_profile,xccdf_org.cisecurity.benchmarks_group_5.3_Configure_authselect
Ensure authselect includes with-faillock,xccdf_org.cisecurity.benchmarks_rule_5.3.3_Ensure_authselect_includes_with-faillock,xccdf_org.cisecurity.benchmarks_group_5.3_Configure_authselect
Ensure password creation requirements are configured,xccdf_org.cisecurity.benchmarks_rule_5.4.1_Ensure_password_creation_requirements_are_configured,xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM
Ensure lockout for failed password attempts is configured,xccdf_org.cisecurity.benchmarks_rule_5.4.2_Ensure_lockout_for_failed_password_attempts_is_configured,xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM
Ensure password reuse is limited,xccdf_org.cisecurity.benchmarks_rule_5.4.3_Ensure_password_reuse_is_limited,xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM
Ensure password hashing algorithm is SHA-512,xccdf_org.cisecurity.benchmarks_rule_5.4.4_Ensure_password_hashing_algorithm_is_SHA-512,xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM
Ensure password expiration is 365 days or less,xccdf_org.cisecurity.benchmarks_rule_5.5.1.1_Ensure_password_expiration_is_365_days_or_less,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure minimum days between password changes is 7 or more,xccdf_org.cisecurity.benchmarks_rule_5.5.1.2_Ensure_minimum_days_between_password_changes_is_7_or_more,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure password expiration warning days is 7 or more,xccdf_org.cisecurity.benchmarks_rule_5.5.1.3_Ensure_password_expiration_warning_days_is_7_or_more,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure inactive password lock is 30 days or less,xccdf_org.cisecurity.benchmarks_rule_5.5.1.4_Ensure_inactive_password_lock_is_30_days_or_less,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure all users last password change date is in the past,xccdf_org.cisecurity.benchmarks_rule_5.5.1.5_Ensure_all_users_last_password_change_date_is_in_the_past,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure system accounts are secured,xccdf_org.cisecurity.benchmarks_rule_5.5.2_Ensure_system_accounts_are_secured,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure default user shell timeout is 900 seconds or less,xccdf_org.cisecurity.benchmarks_rule_5.5.3_Ensure_default_user_shell_timeout_is_900_seconds_or_less,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure default group for the root account is GID 0,xccdf_org.cisecurity.benchmarks_rule_5.5.4_Ensure_default_group_for_the_root_account_is_GID_0,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure default user umask is 027 or more restrictive,xccdf_org.cisecurity.benchmarks_rule_5.5.5_Ensure_default_user_umask_is_027_or_more_restrictive,xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment
Ensure password expiration is 365 days or less,xccdf_org.cisecurity.benchmarks_rule_5.5.1.1_Ensure_password_expiration_is_365_days_or_less,xccdf_org.cisecurity.benchmarks_group_5.5.1_Set_Shadow_Password_Suite_Parameters
Ensure minimum days between password changes is 7 or more,xccdf_org.cisecurity.benchmarks_rule_5.5.1.2_Ensure_minimum_days_between_password_changes_is_7_or_more,xccdf_org.cisecurity.benchmarks_group_5.5.1_Set_Shadow_Password_Suite_Parameters
Ensure password expiration warning days is 7 or more,xccdf_org.cisecurity.benchmarks_rule_5.5.1.3_Ensure_password_expiration_warning_days_is_7_or_more,xccdf_org.cisecurity.benchmarks_group_5.5.1_Set_Shadow_Password_Suite_Parameters
Ensure inactive password lock is 30 days or less,xccdf_org.cisecurity.benchmarks_rule_5.5.1.4_Ensure_inactive_password_lock_is_30_days_or_less,xccdf_org.cisecurity.benchmarks_group_5.5.1_Set_Shadow_Password_Suite_Parameters
Ensure all users last password change date is in the past,xccdf_org.cisecurity.benchmarks_rule_5.5.1.5_Ensure_all_users_last_password_change_date_is_in_the_past,xccdf_org.cisecurity.benchmarks_group_5.5.1_Set_Shadow_Password_Suite_Parameters
Audit system file permissions,xccdf_org.cisecurity.benchmarks_rule_6.1.1_Audit_system_file_permissions,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/passwd are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.2_Ensure_permissions_on_etcpasswd_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/passwd- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.3_Ensure_permissions_on_etcpasswd-_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/shadow are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.4_Ensure_permissions_on_etcshadow_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/shadow- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.5_Ensure_permissions_on_etcshadow-_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/gshadow are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.6_Ensure_permissions_on_etcgshadow_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/gshadow- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.7_Ensure_permissions_on_etcgshadow-_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/group are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.8_Ensure_permissions_on_etcgroup_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure permissions on /etc/group- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.9_Ensure_permissions_on_etcgroup-_are_configured,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no world writable files exist,xccdf_org.cisecurity.benchmarks_rule_6.1.10_Ensure_no_world_writable_files_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no unowned files or directories exist,xccdf_org.cisecurity.benchmarks_rule_6.1.11_Ensure_no_unowned_files_or_directories_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no ungrouped files or directories exist,xccdf_org.cisecurity.benchmarks_rule_6.1.12_Ensure_no_ungrouped_files_or_directories_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Audit SUID executables,xccdf_org.cisecurity.benchmarks_rule_6.1.13_Audit_SUID_executables,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Audit SGID executables,xccdf_org.cisecurity.benchmarks_rule_6.1.14_Audit_SGID_executables,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure password fields are not empty,xccdf_org.cisecurity.benchmarks_rule_6.2.1_Ensure_password_fields_are_not_empty,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
"Ensure no legacy ""+"" entries exist in /etc/passwd",xccdf_org.cisecurity.benchmarks_rule_6.2.2_Ensure_no_legacy__entries_exist_in_etcpasswd,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure root PATH Integrity,xccdf_org.cisecurity.benchmarks_rule_6.2.3_Ensure_root_PATH_Integrity,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
"Ensure no legacy ""+"" entries exist in /etc/shadow",xccdf_org.cisecurity.benchmarks_rule_6.2.4_Ensure_no_legacy__entries_exist_in_etcshadow,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
"Ensure no legacy ""+"" entries exist in /etc/group",xccdf_org.cisecurity.benchmarks_rule_6.2.5_Ensure_no_legacy__entries_exist_in_etcgroup,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure root is the only UID 0 account,xccdf_org.cisecurity.benchmarks_rule_6.2.6_Ensure_root_is_the_only_UID_0_account,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure users' home directories permissions are 750 or more restrictive,xccdf_org.cisecurity.benchmarks_rule_6.2.7_Ensure_users_home_directories_permissions_are_750_or_more_restrictive,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure users own their home directories,xccdf_org.cisecurity.benchmarks_rule_6.2.8_Ensure_users_own_their_home_directories,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure users' dot files are not group or world writable,xccdf_org.cisecurity.benchmarks_rule_6.2.9_Ensure_users_dot_files_are_not_group_or_world_writable,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no users have .forward files,xccdf_org.cisecurity.benchmarks_rule_6.2.10_Ensure_no_users_have_.forward_files,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no users have .netrc files,xccdf_org.cisecurity.benchmarks_rule_6.2.11_Ensure_no_users_have_.netrc_files,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure users' .netrc Files are not group or world accessible,xccdf_org.cisecurity.benchmarks_rule_6.2.12_Ensure_users_.netrc_Files_are_not_group_or_world_accessible,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no users have .rhosts files,xccdf_org.cisecurity.benchmarks_rule_6.2.13_Ensure_no_users_have_.rhosts_files,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure all groups in /etc/passwd exist in /etc/group,xccdf_org.cisecurity.benchmarks_rule_6.2.14_Ensure_all_groups_in_etcpasswd_exist_in_etcgroup,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no duplicate UIDs exist,xccdf_org.cisecurity.benchmarks_rule_6.2.15_Ensure_no_duplicate_UIDs_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no duplicate GIDs exist,xccdf_org.cisecurity.benchmarks_rule_6.2.16_Ensure_no_duplicate_GIDs_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no duplicate user names exist,xccdf_org.cisecurity.benchmarks_rule_6.2.17_Ensure_no_duplicate_user_names_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure no duplicate group names exist,xccdf_org.cisecurity.benchmarks_rule_6.2.18_Ensure_no_duplicate_group_names_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure shadow group is empty,xccdf_org.cisecurity.benchmarks_rule_6.2.19_Ensure_shadow_group_is_empty,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Ensure all users' home directories exist,xccdf_org.cisecurity.benchmarks_rule_6.2.20_Ensure_all_users_home_directories_exist,xccdf_org.cisecurity.benchmarks_group_6_System_Maintenance
Audit system file permissions,xccdf_org.cisecurity.benchmarks_rule_6.1.1_Audit_system_file_permissions,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/passwd are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.2_Ensure_permissions_on_etcpasswd_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/passwd- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.3_Ensure_permissions_on_etcpasswd-_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/shadow are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.4_Ensure_permissions_on_etcshadow_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/shadow- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.5_Ensure_permissions_on_etcshadow-_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/gshadow are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.6_Ensure_permissions_on_etcgshadow_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/gshadow- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.7_Ensure_permissions_on_etcgshadow-_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/group are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.8_Ensure_permissions_on_etcgroup_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure permissions on /etc/group- are configured,xccdf_org.cisecurity.benchmarks_rule_6.1.9_Ensure_permissions_on_etcgroup-_are_configured,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure no world writable files exist,xccdf_org.cisecurity.benchmarks_rule_6.1.10_Ensure_no_world_writable_files_exist,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure no unowned files or directories exist,xccdf_org.cisecurity.benchmarks_rule_6.1.11_Ensure_no_unowned_files_or_directories_exist,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure no ungrouped files or directories exist,xccdf_org.cisecurity.benchmarks_rule_6.1.12_Ensure_no_ungrouped_files_or_directories_exist,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Audit SUID executables,xccdf_org.cisecurity.benchmarks_rule_6.1.13_Audit_SUID_executables,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Audit SGID executables,xccdf_org.cisecurity.benchmarks_rule_6.1.14_Audit_SGID_executables,xccdf_org.cisecurity.benchmarks_group_6.1_System_File_Permissions
Ensure password fields are not empty,xccdf_org.cisecurity.benchmarks_rule_6.2.1_Ensure_password_fields_are_not_empty,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
"Ensure no legacy ""+"" entries exist in /etc/passwd",xccdf_org.cisecurity.benchmarks_rule_6.2.2_Ensure_no_legacy__entries_exist_in_etcpasswd,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure root PATH Integrity,xccdf_org.cisecurity.benchmarks_rule_6.2.3_Ensure_root_PATH_Integrity,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
"Ensure no legacy ""+"" entries exist in /etc/shadow",xccdf_org.cisecurity.benchmarks_rule_6.2.4_Ensure_no_legacy__entries_exist_in_etcshadow,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
"Ensure no legacy ""+"" entries exist in /etc/group",xccdf_org.cisecurity.benchmarks_rule_6.2.5_Ensure_no_legacy__entries_exist_in_etcgroup,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure root is the only UID 0 account,xccdf_org.cisecurity.benchmarks_rule_6.2.6_Ensure_root_is_the_only_UID_0_account,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure users' home directories permissions are 750 or more restrictive,xccdf_org.cisecurity.benchmarks_rule_6.2.7_Ensure_users_home_directories_permissions_are_750_or_more_restrictive,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure users own their home directories,xccdf_org.cisecurity.benchmarks_rule_6.2.8_Ensure_users_own_their_home_directories,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure users' dot files are not group or world writable,xccdf_org.cisecurity.benchmarks_rule_6.2.9_Ensure_users_dot_files_are_not_group_or_world_writable,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure no users have .forward files,xccdf_org.cisecurity.benchmarks_rule_6.2.10_Ensure_no_users_have_.forward_files,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure no users have .netrc files,xccdf_org.cisecurity.benchmarks_rule_6.2.11_Ensure_no_users_have_.netrc_files,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure users' .netrc Files are not group or world accessible,xccdf_org.cisecurity.benchmarks_rule_6.2.12_Ensure_users_.netrc_Files_are_not_group_or_world_accessible,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure no users have .rhosts files,xccdf_org.cisecurity.benchmarks_rule_6.2.13_Ensure_no_users_have_.rhosts_files,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure all groups in /etc/passwd exist in /etc/group,xccdf_org.cisecurity.benchmarks_rule_6.2.14_Ensure_all_groups_in_etcpasswd_exist_in_etcgroup,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure no duplicate UIDs exist,xccdf_org.cisecurity.benchmarks_rule_6.2.15_Ensure_no_duplicate_UIDs_exist,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure no duplicate GIDs exist,xccdf_org.cisecurity.benchmarks_rule_6.2.16_Ensure_no_duplicate_GIDs_exist,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure no duplicate user names exist,xccdf_org.cisecurity.benchmarks_rule_6.2.17_Ensure_no_duplicate_user_names_exist,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure no duplicate group names exist,xccdf_org.cisecurity.benchmarks_rule_6.2.18_Ensure_no_duplicate_group_names_exist,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure shadow group is empty,xccdf_org.cisecurity.benchmarks_rule_6.2.19_Ensure_shadow_group_is_empty,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
Ensure all users' home directories exist,xccdf_org.cisecurity.benchmarks_rule_6.2.20_Ensure_all_users_home_directories_exist,xccdf_org.cisecurity.benchmarks_group_6.2_User_and_Group_Settings
